product_id,product_photos_count,product_length_cm,product_height_cm,product_width_cm,product_category_name,product_weight_kg
045c0f3faa,2.0,16.0,11.0,12.0,watches_gifts,0.2
a877b6c534,1.0,19.0,20.0,19.0,housewares,0.35
7ea6e43156,1.0,21.0,3.0,14.0,telephony,0.099
e564a5055d,1.0,31.0,4.0,15.0,signaling_and_security,0.3
bd05b9bd1d,1.0,30.0,11.0,21.0,furniture_decor,1.4
f25c46ee77,1.0,48.0,5.0,12.0,electronics,1.45
f5043f8b77,3.0,19.0,4.0,11.0,telephony,0.125
a3c933b295,2.0,50.0,8.0,40.0,bed_bath_table,0.35
be62f0c243,1.0,16.0,10.0,16.0,sports_leisure,4.1
a17986e7f2,1.0,16.0,2.0,12.0,food_drink,0.3
f3fddc9676,1.0,18.0,9.0,16.0,housewares,0.15
b56ff361e0,3.0,70.0,15.0,50.0,baby,0.2
349dcde76e,1.0,30.0,10.0,20.0,pet_shop,0.7
6dab56beb5,5.0,16.0,10.0,18.0,health_beauty,0.175
b2c888bdc2,,17.0,14.0,16.0,other,0.25
65f037a133,2.0,50.0,20.0,40.0,pet_shop,2.0
d0b746fab0,1.0,25.0,16.0,18.0,health_beauty,1.525
4daac62d42,5.0,20.0,4.0,13.0,fashion_bags_accessories,0.1
7a218e13b9,1.0,16.0,11.0,13.0,health_beauty,0.13
387e781bdd,1.0,47.0,20.0,60.0,housewares,9.95
847a5815be,2.0,47.0,4.0,35.0,furniture_decor,0.467
38bbdd7cf8,2.0,16.0,14.0,11.0,telephony,0.27
4f81e9ee35,1.0,35.0,20.0,35.0,toys,1.75
85b6cd7f57,1.0,16.0,10.0,16.0,bed_bath_table,0.65
c0b6b3f28c,1.0,20.0,19.0,14.0,health_beauty,1.267
468d0a8c13,2.0,19.0,3.0,11.0,telephony,0.1
c00f76b76f,1.0,16.0,5.0,11.0,perfumery,0.1
f5980f601c,1.0,16.0,16.0,16.0,health_beauty,1.3
ee75970e28,2.0,22.0,9.0,16.0,computers_accessories,1.4
4c2f7da641,1.0,28.0,5.0,20.0,bed_bath_table,1.2
3c516e321c,1.0,25.0,25.0,25.0,sports_leisure,0.3
0320a1be5c,2.0,16.0,3.0,11.0,electronics,0.167
081dc33e4b,1.0,27.0,13.0,17.0,home_appliances,0.05
211d84789f,1.0,17.0,32.0,11.0,health_beauty,2.4
bd04155267,1.0,30.0,4.0,20.0,books_general_interest,1.2
4e122118ed,1.0,45.0,8.0,35.0,bed_bath_table,1.4
38add59349,2.0,30.0,30.0,30.0,furniture_decor,1.1
a0f3c43b28,1.0,53.0,8.0,11.0,furniture_decor,1.2
2033d09ad6,1.0,30.0,12.0,16.0,health_beauty,1.2
4a3b0111d9,3.0,20.0,15.0,15.0,telephony,0.3
bf12871112,1.0,23.0,6.0,15.0,telephony,0.6
896496916b,4.0,21.0,9.0,14.0,food,0.225
8c5de6354d,1.0,16.0,10.0,11.0,bed_bath_table,0.3
9fc0c73ce4,1.0,21.0,26.0,21.0,sports_leisure,0.35
1d2d3b19f5,1.0,28.0,22.0,20.0,sports_leisure,2.05
629506c6fa,5.0,37.0,27.0,24.0,furniture_decor,2.003
e7228451ff,3.0,20.0,5.0,18.0,electronics,1.15
0ecaf0629e,3.0,45.0,15.0,35.0,home_confort,3.8
979a52ea2c,1.0,35.0,10.0,45.0,bed_bath_table,1.55
20fcf54ae3,4.0,38.0,30.0,28.0,stationery,1.35
4c27931f2b,1.0,55.0,40.0,50.0,health_beauty,2.4
4ebb7da18b,3.0,20.0,40.0,30.0,sports_leisure,4.8
02ee086268,1.0,24.0,8.0,15.0,perfumery,0.555
d275bb0f79,1.0,42.0,16.0,36.0,bed_bath_table,2.676
c093ba6c37,7.0,19.0,8.0,14.0,watches_gifts,0.6
7906969207,1.0,34.0,34.0,11.0,furniture_decor,1.85
4fe43f61e0,5.0,20.0,20.0,20.0,construction_tools_safety,1.5
9127a26242,1.0,30.0,12.0,16.0,health_beauty,2.0
24fffbd018,1.0,18.0,14.0,14.0,perfumery,0.426
b89aa9d4a1,2.0,60.0,15.0,15.0,sports_leisure,1.05
cd594cc360,5.0,20.0,15.0,82.0,sports_leisure,7.05
899b5d2949,1.0,24.0,23.0,23.0,sports_leisure,1.067
cd8ae7bcd0,1.0,22.0,15.0,22.0,sports_leisure,0.35
9c95d0d951,1.0,40.0,15.0,35.0,furniture_decor,3.05
ac85c1f300,3.0,90.0,10.0,15.0,sports_leisure,1.15
472e40d731,4.0,16.0,6.0,11.0,computers_accessories,0.9
3f0cf4a04c,4.0,20.0,25.0,20.0,toys,0.4
63de2743d0,1.0,18.0,11.0,17.0,health_beauty,0.178
dc6fe08afd,1.0,16.0,4.0,16.0,health_beauty,0.2
7fd2dfb9d8,1.0,22.0,15.0,22.0,sports_leisure,0.4
74f6667fd8,2.0,27.0,9.0,27.0,pet_shop,0.15
8b39be5bbb,4.0,16.0,6.0,11.0,sports_leisure,0.1
3509901ff6,1.0,43.0,68.0,41.0,housewares,16.95
77ab8b22b7,1.0,58.0,28.0,58.0,office_furniture,14.05
4901f0f8eb,1.0,20.0,20.0,20.0,construction_tools_safety,0.6
01ecf875ab,1.0,30.0,20.0,30.0,electronics,0.55
71218f861b,2.0,69.0,11.0,11.0,furniture_decor,3.0
246aa84ea9,4.0,38.0,18.0,21.0,furniture_decor,1.6
bc7cf3d66f,1.0,35.0,15.0,25.0,bed_bath_table,1.75
1a4247b6ed,1.0,21.0,23.0,16.0,health_beauty,0.725
d6678d48e4,3.0,69.0,11.0,11.0,furniture_decor,1.45
b598f3e8cd,2.0,31.0,10.0,35.0,sports_leisure,0.5
345f6c48d7,1.0,26.0,15.0,22.0,housewares,0.825
9e9bcd34c1,1.0,65.0,15.0,15.0,furniture_decor,1.4
63bf9538f6,5.0,20.0,15.0,15.0,sports_leisure,1.0
a2f3be463c,1.0,20.0,20.0,20.0,perfumery,0.6
bbb23cc68e,3.0,16.0,3.0,11.0,telephony,0.1
ca0934a412,1.0,18.0,9.0,17.0,health_beauty,0.61
fcf311603f,2.0,19.0,3.0,11.0,telephony,0.09
4965fd68b4,3.0,20.0,20.0,25.0,fashion_bags_accessories,0.2
14e9577092,1.0,42.0,25.0,15.0,cool_stuff,1.85
9e1e3b58ff,1.0,40.0,30.0,40.0,furniture_decor,5.95
c98b240226,2.0,19.0,11.0,12.0,cool_stuff,0.8
0bfd2b8146,1.0,31.0,12.0,11.0,computers_accessories,1.1
9644931193,1.0,18.0,22.0,13.0,drinks,0.322
39b5afc481,2.0,16.0,11.0,11.0,watches_gifts,0.6
cdb8d3c880,1.0,58.0,55.0,44.0,health_beauty,30.0
b29fcbd778,,36.0,27.0,54.0,other,8.75
c3da6347b3,3.0,43.0,14.0,17.0,construction_tools_construction,2.9
866294ab88,1.0,30.0,10.0,25.0,bed_bath_table,0.6
e4985e03cd,1.0,20.0,10.0,15.0,health_beauty,0.05
1d52a166ae,1.0,31.0,10.0,15.0,computers_accessories,0.12
d8737a754a,1.0,19.0,5.0,13.0,telephony,0.105
af91083bde,1.0,19.0,12.0,13.0,health_beauty,0.35
c0c17f0a42,3.0,16.0,14.0,15.0,telephony,0.1
471e714759,2.0,35.0,8.0,35.0,fashion_bags_accessories,0.3
4c19782230,1.0,16.0,3.0,11.0,food_drink,0.05
c34602bed3,2.0,20.0,12.0,12.0,sports_leisure,1.2
981ded16f0,9.0,30.0,30.0,25.0,garden_tools,12.5
cb9650b0b8,1.0,23.0,23.0,33.0,health_beauty,2.3
89a85fb039,1.0,41.0,19.0,41.0,auto,5.2
9f1c81345a,1.0,60.0,16.0,11.0,health_beauty,1.0
e58a56ad70,4.0,20.0,10.0,20.0,construction_tools_lights,0.15
29a42e500c,3.0,16.0,34.0,34.0,toys,0.7
e7342d120a,1.0,20.0,15.0,17.0,health_beauty,1.128
ec59971378,1.0,35.0,10.0,20.0,small_appliances,0.3
7b0c4d9da2,2.0,35.0,45.0,16.0,stationery,1.7
2c2d16b60d,2.0,50.0,20.0,40.0,bed_bath_table,6.7
7cb189885a,1.0,28.0,25.0,25.0,sports_leisure,0.6
2abe5f9598,1.0,17.0,18.0,15.0,consoles_games,0.1
20b4ef73ec,5.0,29.0,12.0,56.0,cool_stuff,1.85
1840955022,1.0,30.0,16.0,22.0,health_beauty,1.283
c82c977a03,1.0,30.0,26.0,21.0,sports_leisure,2.7
98e55bdc64,3.0,21.0,16.0,21.0,furniture_decor,0.2
4048d207d5,1.0,100.0,20.0,70.0,electronics,10.8
38a3986954,1.0,46.0,7.0,51.0,bed_bath_table,1.3
26facbccf8,1.0,21.0,8.0,21.0,construction_tools_construction,2.05
7ea98051d2,2.0,30.0,10.0,20.0,bed_bath_table,0.6
83512a3150,3.0,90.0,4.0,55.0,furniture_decor,6.4
d566c6f148,2.0,30.0,30.0,30.0,auto,0.2
51930b8934,2.0,38.0,7.0,28.0,furniture_decor,1.7
19b25267e0,1.0,20.0,20.0,20.0,computers_accessories,0.35
45817bdb08,1.0,40.0,20.0,30.0,auto,9.95
86ba3443f9,1.0,18.0,13.0,16.0,watches_gifts,0.3
d6dc2dcbb3,1.0,30.0,35.0,30.0,home_construction,6.5
69383c8614,1.0,16.0,16.0,16.0,health_beauty,4.3
5477e4aa56,3.0,16.0,14.0,14.0,housewares,0.7
5dc01f0525,1.0,16.0,16.0,16.0,perfumery,0.25
d0168e7346,2.0,45.0,10.0,35.0,fashion_male_clothing,0.8
df56d8f81a,5.0,32.0,52.0,19.0,luggage_accessories,1.45
f2bd7bc961,1.0,25.0,30.0,15.0,sports_leisure,12.25
4e52d60313,2.0,41.0,7.0,22.0,housewares,0.95
8a33c55582,2.0,60.0,8.0,50.0,bed_bath_table,0.6
9835c8bfc2,2.0,50.0,8.0,34.0,bed_bath_table,0.35
24176f8ec4,5.0,16.0,9.0,11.0,fashion_bags_accessories,0.15
44bcb65af6,2.0,25.0,25.0,15.0,toys,0.5
1becf32f9c,8.0,16.0,10.0,50.0,stationery,0.95
cdb19f3ee5,2.0,70.0,8.0,40.0,bed_bath_table,0.5
8f220439e3,3.0,20.0,20.0,20.0,auto,6.5
3abb0e27cb,2.0,17.0,11.0,15.0,sports_leisure,0.2
394022f665,1.0,47.0,58.0,43.0,baby,10.745
4af84afb6a,1.0,26.0,6.0,21.0,health_beauty,0.5
cbff74049d,4.0,16.0,2.0,11.0,computers_accessories,0.175
9c7da616e5,2.0,50.0,8.0,34.0,bed_bath_table,0.3
ffd2365fb8,2.0,16.0,12.0,13.0,watches_gifts,0.333
aa8d767a63,4.0,40.0,8.0,23.0,musical_instruments,0.5
b2deacef3c,1.0,16.0,10.0,16.0,bed_bath_table,0.8
c4556419c1,2.0,38.0,7.0,28.0,furniture_decor,1.5
ea8b738ef7,1.0,30.0,40.0,30.0,housewares,0.2
12fe5f63ed,3.0,46.0,40.0,46.0,garden_tools,12.7
1f38848532,3.0,16.0,3.0,14.0,audio,0.2
7d88ffedac,4.0,25.0,10.0,30.0,baby,1.0
cf77fbd3b6,1.0,16.0,25.0,13.0,health_beauty,1.05
bfdf2b8f64,1.0,21.0,14.0,11.0,health_beauty,0.7
23f2ebdf4d,1.0,21.0,18.0,21.0,home_construction,0.866
4123c46f0e,1.0,23.0,7.0,12.0,health_beauty,0.15
7c4dcc33f7,5.0,78.0,4.0,47.0,auto,4.2
35914e5a38,4.0,16.0,12.0,16.0,fashion_bags_accessories,0.2
dbf3e2f5d4,5.0,66.0,10.0,11.0,auto,0.6
41f5f13f79,6.0,56.0,11.0,32.0,auto,6.025
3c0f50234e,3.0,60.0,20.0,29.0,stationery,1.5
eb8d25c0cd,,17.0,25.0,17.0,other,1.1
c59e4be236,1.0,18.0,19.0,15.0,health_beauty,1.275
d42869d5ed,1.0,37.0,30.0,39.0,pet_shop,9.2
3e4684507e,2.0,18.0,18.0,18.0,toys,0.3
da2d3c0905,1.0,42.0,25.0,15.0,cool_stuff,1.4
9859179554,2.0,16.0,16.0,16.0,fashion_bags_accessories,0.1
f8b8f8501a,1.0,25.0,25.0,35.0,housewares,1.05
1490307eb0,1.0,45.0,51.0,35.0,air_conditioning,4.975
54a7f89b9e,3.0,30.0,15.0,15.0,sports_leisure,0.4
dd42371d57,4.0,35.0,12.0,20.0,fashion_shoes,0.9
13f7fc9df5,1.0,25.0,18.0,17.0,computers_accessories,0.84
b1ab8c1616,1.0,16.0,2.0,11.0,health_beauty,0.15
876a957a8b,1.0,20.0,3.0,20.0,construction_tools_construction,0.1
706800c6a2,1.0,40.0,21.0,20.0,bed_bath_table,0.55
3a5bfc952a,3.0,19.0,17.0,17.0,construction_tools_construction,2.53
37c599910c,1.0,33.0,33.0,11.0,furniture_decor,0.65
bd0d616460,6.0,56.0,11.0,32.0,auto,7.7
fedaaeb6d5,1.0,50.0,20.0,50.0,bed_bath_table,13.0
1d18226215,1.0,16.0,20.0,16.0,perfumery,1.1
0d60ec9cf7,2.0,30.0,30.0,14.0,home_confort,1.075
64a23a999b,5.0,16.0,25.0,15.0,health_beauty,0.3
e878662b68,,33.0,8.0,23.0,other,2.0
b2a276c8b8,4.0,20.0,20.0,20.0,perfumery,1.0
4509f2dcb7,2.0,30.0,10.0,30.0,watches_gifts,0.9
f582884ed8,1.0,43.0,10.0,33.0,housewares,1.95
38d070104c,1.0,16.0,30.0,11.0,health_beauty,0.45
d9e4756491,3.0,70.0,75.0,36.0,musical_instruments,25.0
2b104f2d1b,1.0,31.0,8.0,12.0,baby,0.345
b91e21bfc2,6.0,36.0,33.0,26.0,housewares,5.05
85c35088e9,2.0,16.0,9.0,12.0,construction_tools_construction,0.35
9d40080a29,1.0,40.0,19.0,24.0,housewares,1.35
142c759524,3.0,50.0,30.0,40.0,home_confort,7.1
a36955f150,3.0,29.0,18.0,28.0,construction_tools_safety,0.5
2115a2dcb3,2.0,45.0,2.0,35.0,stationery,0.6
0f4188ecc0,1.0,55.0,17.0,45.0,furniture_decor,9.6
05431e0dd6,1.0,58.0,20.0,56.0,office_furniture,10.85
a85fa7ea0b,1.0,32.0,10.0,45.0,luggage_accessories,1.35
3de040f712,2.0,16.0,10.0,25.0,stationery,0.5
d1eea738a6,2.0,18.0,6.0,11.0,telephony,0.1
8b8191f928,1.0,23.0,10.0,20.0,perfumery,0.4
d3a386ad58,1.0,22.0,15.0,22.0,bed_bath_table,0.84
140568dfba,1.0,17.0,39.0,32.0,housewares,1.1
366980848e,1.0,27.0,7.0,27.0,construction_tools_construction,3.8
acb9adf09c,1.0,30.0,30.0,39.0,bed_bath_table,5.9
f2317e7dd5,,19.0,7.0,11.0,other,0.5
f075897551,1.0,54.0,54.0,35.0,agro_industry_and_commerce,6.82
51f906f965,,52.0,78.0,36.0,other,25.0
4c8fae70c2,1.0,23.0,8.0,23.0,construction_tools_construction,2.75
46ead842b2,2.0,35.0,20.0,20.0,home_construction,1.5
9c7ce59c96,2.0,16.0,2.0,20.0,watches_gifts,0.25
b3d0dc381a,1.0,30.0,30.0,30.0,garden_tools,1.2
d73a7e3009,1.0,50.0,11.0,40.0,bed_bath_table,0.7
ba7222211f,1.0,18.0,6.0,11.0,stationery,0.25
19421075ae,1.0,16.0,16.0,11.0,sports_leisure,0.15
a38b238734,2.0,16.0,2.0,11.0,watches_gifts,3.2
825ec0968c,1.0,20.0,30.0,30.0,sports_leisure,1.4
1fa0405a3e,1.0,16.0,11.0,11.0,watches_gifts,0.65
24aaea2bb5,1.0,21.0,14.0,14.0,watches_gifts,0.5
16cb37c8d7,1.0,16.0,12.0,11.0,perfumery,0.213
31d22f91c1,1.0,50.0,50.0,50.0,furniture_decor,30.0
e5196a46c6,1.0,40.0,4.0,30.0,bed_bath_table,0.25
369d0f92fe,1.0,25.0,7.0,16.0,electronics,0.1
ecf11081ba,2.0,16.0,33.0,14.0,housewares,0.9
3a0a3519bc,1.0,25.0,37.0,36.0,cool_stuff,5.6
0cb255418b,1.0,16.0,12.0,11.0,construction_tools_construction,0.75
e2d13b6570,1.0,16.0,9.0,16.0,auto,0.25
1585efae0c,1.0,32.0,29.0,15.0,furniture_living_room,0.4
7db0be610d,1.0,45.0,10.0,15.0,bed_bath_table,1.2
a8a6407563,2.0,48.0,8.0,39.0,bed_bath_table,1.94
5c67f41a8b,1.0,19.0,14.0,12.0,health_beauty,0.375
720ebc8cf4,1.0,20.0,14.0,15.0,computers_accessories,0.125
4f2fc8cdef,3.0,30.0,25.0,25.0,sports_leisure,0.75
1aaf6070d7,1.0,60.0,40.0,40.0,luggage_accessories,16.05
0963fc9330,1.0,16.0,16.0,15.0,health_beauty,0.6
bb48c8fda6,1.0,20.0,2.0,15.0,bed_bath_table,0.4
247b2f8861,3.0,17.0,8.0,11.0,telephony,0.15
e03f15d18d,1.0,25.0,15.0,25.0,bed_bath_table,0.4
e8a1dffbef,2.0,30.0,30.0,30.0,construction_tools_construction,0.5
ee0c1cf2fb,1.0,16.0,16.0,13.0,perfumery,0.2
cea1262b2d,1.0,27.0,13.0,17.0,home_appliances,0.2
fd55ab8af7,1.0,20.0,78.0,55.0,sports_leisure,3.9
5b8423dc7f,3.0,51.0,15.0,52.0,toys,5.25
11bbef4e2a,2.0,28.0,14.0,21.0,health_beauty,0.838
ebc54f7936,4.0,17.0,27.0,17.0,home_construction,0.5
15cd17d090,7.0,36.0,36.0,36.0,furniture_decor,4.15
a929e5cc21,1.0,20.0,20.0,20.0,sports_leisure,0.45
9295e6204a,1.0,42.0,25.0,15.0,cool_stuff,1.0
87de61f413,6.0,53.0,5.0,56.0,auto,4.075
5ad86ef8dc,4.0,85.0,10.0,40.0,furniture_decor,5.7
24bf010d82,2.0,105.0,65.0,25.0,sports_leisure,28.45
74f5b185b9,2.0,21.0,14.0,14.0,watches_gifts,0.4
1e662f7689,5.0,18.0,13.0,18.0,telephony,0.4
484970ea26,1.0,28.0,10.0,25.0,baby,0.5
f444092e1a,3.0,19.0,19.0,14.0,auto,0.35
ed6d2fe9a2,1.0,11.0,15.0,20.0,books_general_interest,1.0
ff5bdcc637,2.0,41.0,20.0,27.0,housewares,2.15
31aaae9f2a,1.0,22.0,36.0,22.0,housewares,1.3
7945bb528c,1.0,44.0,3.0,34.0,housewares,0.775
2031ee6574,2.0,25.0,5.0,20.0,auto,0.15
f8e02d03ec,1.0,20.0,12.0,12.0,furniture_decor,1.25
f7ee078cfa,4.0,43.0,16.0,27.0,perfumery,0.65
138059a996,3.0,36.0,2.0,46.0,housewares,0.4
75a47765c7,2.0,53.0,4.0,40.0,bed_bath_table,0.567
542b3d8071,1.0,30.0,30.0,40.0,cool_stuff,0.4
85164bed86,3.0,37.0,29.0,28.0,auto,0.95
1e1a186a03,4.0,16.0,18.0,17.0,baby,0.575
689b010742,8.0,30.0,25.0,20.0,toys,0.9
d4da317ad8,1.0,16.0,15.0,14.0,computers_accessories,0.25
03e4e6709b,2.0,36.0,28.0,36.0,toys,3.89
daafec509b,2.0,70.0,8.0,60.0,bed_bath_table,0.35
1f24b46fe7,1.0,17.0,7.0,12.0,fashion_bags_accessories,0.1
0a311a14cb,4.0,18.0,9.0,12.0,housewares,0.375
7374fc6499,2.0,21.0,18.0,15.0,musical_instruments,1.925
4e1346d7b7,1.0,16.0,10.0,16.0,bed_bath_table,0.25
95e35900a6,3.0,16.0,10.0,11.0,sports_leisure,0.25
9206d85425,1.0,28.0,35.0,15.0,home_construction,1.85
9e2ee57a77,1.0,16.0,16.0,16.0,health_beauty,0.1
b8d157185e,5.0,16.0,6.0,11.0,fashion_bags_accessories,0.05
310b993294,2.0,80.0,15.0,33.0,housewares,8.65
6c3effec7c,3.0,16.0,12.0,12.0,consoles_games,0.1
8e96968cb8,1.0,33.0,6.0,22.0,books_technical,0.4
2c36bd802c,1.0,41.0,18.0,51.0,health_beauty,3.598
90ba60817a,1.0,16.0,12.0,11.0,bed_bath_table,0.2
d01c8040e9,1.0,18.0,12.0,13.0,watches_gifts,0.6
e357a8646a,6.0,34.0,20.0,22.0,furniture_decor,1.175
a6f449f625,3.0,20.0,50.0,40.0,stationery,0.7
106686a363,2.0,35.0,20.0,50.0,luggage_accessories,4.0
7161466081,2.0,65.0,12.0,12.0,furniture_decor,1.2
e5bd492852,11.0,16.0,3.0,11.0,telephony,0.1
7d2e5a2c70,1.0,58.0,20.0,58.0,office_furniture,10.85
d1180aba69,1.0,20.0,20.0,20.0,bed_bath_table,0.5
4228398e19,4.0,20.0,25.0,16.0,toys,6.8
e4f3a10338,1.0,20.0,5.0,11.0,furniture_decor,0.4
e316e505ab,2.0,30.0,30.0,30.0,auto,0.25
b43ceb87ea,1.0,27.0,35.0,32.0,baby,0.35
d357105bd5,1.0,17.0,13.0,15.0,health_beauty,0.255
f4a2e2f1cf,1.0,16.0,8.0,11.0,computers_accessories,0.35
eb883e95b7,1.0,30.0,30.0,30.0,signaling_and_security,3.0
d97c548755,2.0,22.0,22.0,16.0,auto,0.1
758acc6852,2.0,65.0,40.0,40.0,furniture_decor,11.6
0f3777229e,2.0,42.0,105.0,47.0,sports_leisure,30.0
6c5b27706c,1.0,30.0,16.0,16.0,computers_accessories,0.8
741ab0ea97,1.0,18.0,14.0,17.0,watches_gifts,0.2
ca4b7ea141,6.0,26.0,7.0,22.0,baby,0.45
708695ee28,2.0,38.0,35.0,28.0,stationery,5.9
51f876eb62,1.0,17.0,15.0,14.0,health_beauty,0.067
7bd4adb5f8,4.0,16.0,9.0,11.0,fashion_bags_accessories,0.2
e1b7112bff,1.0,24.0,8.0,23.0,food_drink,0.6
a233e06dac,4.0,41.0,26.0,20.0,housewares,3.75
c0b530b460,1.0,25.0,20.0,35.0,sports_leisure,2.5
87a9ce65cf,4.0,16.0,6.0,11.0,sports_leisure,0.1
9a31d17554,1.0,20.0,3.0,18.0,consoles_games,0.15
b35d60271c,1.0,16.0,11.0,11.0,watches_gifts,0.6
d66c729cd3,1.0,20.0,13.0,15.0,home_appliances,0.1
b52af48dee,1.0,98.0,32.0,28.0,cool_stuff,15.3
25a2985f8f,1.0,16.0,10.0,11.0,computers_accessories,0.3
58db79da59,6.0,35.0,20.0,20.0,auto,0.8
a1c4fe3ca4,1.0,45.0,15.0,35.0,bed_bath_table,1.35
900d210e9e,1.0,27.0,12.0,12.0,home_appliances,0.425
f74ed500ab,5.0,35.0,45.0,15.0,stationery,1.9
d95cb21837,1.0,89.0,15.0,35.0,electronics,1.1
8bb2ca7d3f,4.0,41.0,66.0,41.0,furniture_decor,10.6
7d490fb7ec,4.0,30.0,30.0,30.0,construction_tools_safety,2.3
d596ce99ed,1.0,91.0,14.0,91.0,sports_leisure,15.0
0cbb82f3f9,1.0,23.0,15.0,16.0,health_beauty,0.575
e94df75b2e,2.0,23.0,17.0,19.0,pet_shop,0.625
10b0226d16,1.0,16.0,16.0,11.0,sports_leisure,0.2
98d61056e0,1.0,63.0,11.0,63.0,auto,6.4
2bab55f623,1.0,35.0,20.0,35.0,industry_commerce_and_business,3.05
32267de030,1.0,30.0,10.0,30.0,furniture_decor,1.15
b61876c706,3.0,36.0,18.0,20.0,furniture_living_room,7.1
15b47fee52,2.0,16.0,5.0,12.0,cine_photo,0.15
9cc68866bc,2.0,31.0,79.0,56.0,fashion_bags_accessories,21.1
fb988b242c,3.0,30.0,30.0,30.0,baby,1.1
f432070848,4.0,22.0,6.0,15.0,furniture_decor,0.3
9593c9f08a,3.0,26.0,16.0,34.0,cool_stuff,0.7
ec20bfc2ba,1.0,25.0,25.0,20.0,sports_leisure,0.35
3683804ff8,3.0,25.0,2.0,20.0,computers_accessories,0.15
b5a3bb1341,1.0,33.0,44.0,19.0,cool_stuff,1.65
7a670a2551,4.0,16.0,16.0,16.0,cool_stuff,0.3
7532d12ded,6.0,18.0,26.0,14.0,books_general_interest,1.5
9f82fdef2a,2.0,60.0,50.0,50.0,garden_tools,30.0
8eb72e039f,1.0,21.0,18.0,18.0,sports_leisure,1.6
5016388edc,1.0,65.0,50.0,42.0,sports_leisure,22.8
fbb63264ad,1.0,16.0,2.0,11.0,fashion_bags_accessories,0.2
8145324c20,1.0,35.0,5.0,11.0,housewares,0.3
fb5dcf669b,9.0,23.0,6.0,23.0,fixed_telephony,2.25
64b23fdd98,1.0,20.0,14.0,17.0,health_beauty,0.15
7e67ad012a,2.0,95.0,8.0,70.0,bed_bath_table,0.8
0a9c1531aa,2.0,30.0,15.0,30.0,watches_gifts,0.7
10a845be3f,2.0,34.0,11.0,17.0,health_beauty,0.45
fe5554d1ac,6.0,40.0,20.0,30.0,pet_shop,0.85
b5c1a16643,2.0,65.0,25.0,25.0,auto,5.35
006619bbed,1.0,16.0,7.0,15.0,health_beauty,0.15
7fbbe412c7,1.0,37.0,8.0,25.0,garden_tools,0.05
5a115520de,2.0,19.0,13.0,13.0,watches_gifts,0.45
990776b3e4,4.0,20.0,15.0,35.0,fashion_shoes,0.55
2b1253c7c4,2.0,80.0,10.0,60.0,furniture_decor,0.7
c388aa3cdd,2.0,35.0,4.0,25.0,sports_leisure,0.3
563d3acc86,1.0,16.0,10.0,16.0,bed_bath_table,1.95
442cec8fce,1.0,36.0,61.0,36.0,baby,12.733
11121012a2,1.0,29.0,23.0,25.0,sports_leisure,2.186
22c6a8a913,1.0,22.0,3.0,15.0,health_beauty,0.15
2bba3a4464,1.0,24.0,17.0,17.0,sports_leisure,1.95
3e78cdf699,1.0,25.0,23.0,25.0,sports_leisure,0.353
245883f1fe,2.0,28.0,19.0,16.0,luggage_accessories,0.635
966df4b1e0,1.0,45.0,13.0,25.0,housewares,3.0
3e67af30c5,3.0,28.0,13.0,24.0,sports_leisure,0.45
c9f62bee5c,5.0,28.0,13.0,12.0,health_beauty,0.325
ff5ecb2f76,1.0,45.0,15.0,35.0,toys,0.45
dc404a1496,2.0,31.0,31.0,35.0,toys,1.582
de20d958de,1.0,72.0,47.0,13.0,housewares,2.45
0ff5f3f4eb,4.0,25.0,5.0,25.0,sports_leisure,0.2
0581c05e8e,1.0,30.0,30.0,30.0,housewares,1.25
cdc731da6a,1.0,27.0,13.0,17.0,air_conditioning,0.45
ca140156f7,3.0,20.0,11.0,14.0,furniture_decor,0.8
34fa176b8b,1.0,23.0,55.0,58.0,office_furniture,20.9
9db0293d36,1.0,46.0,10.0,32.0,stationery,0.5
8cbd33515c,2.0,50.0,7.0,33.0,furniture_decor,0.65
ca1cda1c95,1.0,30.0,36.0,30.0,furniture_decor,5.3
833d58e318,3.0,46.0,8.0,11.0,pet_shop,0.9
f42a421aee,2.0,17.0,3.0,12.0,electronics,0.35
3889a02f55,5.0,30.0,30.0,30.0,furniture_decor,16.3
130cdbc171,1.0,18.0,12.0,18.0,home_confort,0.5
a2975d20c0,1.0,16.0,10.0,16.0,bed_bath_table,0.45
15d0beee06,1.0,31.0,36.0,31.0,sports_leisure,1.4
10717ff440,1.0,70.0,16.0,50.0,bed_bath_table,4.867
377c6ec197,1.0,23.0,7.0,50.0,toys,0.25
72ba1b1e37,4.0,22.0,51.0,22.0,housewares,4.05
5657ff1fa4,3.0,25.0,15.0,20.0,stationery,0.3
8c1a8cf950,1.0,42.0,25.0,15.0,cool_stuff,1.4
9361d7d875,2.0,37.0,20.0,43.0,baby,3.0
01a88bd263,1.0,61.0,61.0,19.0,auto,11.8
ff285e6c96,3.0,16.0,8.0,11.0,computers_accessories,0.15
ef3736bfe2,6.0,47.0,19.0,23.0,auto,6.05
6caea101e4,1.0,30.0,20.0,30.0,industry_commerce_and_business,3.1
2848023ffc,4.0,27.0,31.0,16.0,music,9.75
3cb3bb626c,1.0,25.0,11.0,15.0,health_beauty,1.2
b0fd001716,4.0,16.0,31.0,39.0,computers,2.4
e7db781221,1.0,45.0,15.0,35.0,toys,0.25
4247f66c2a,2.0,23.0,14.0,14.0,cool_stuff,0.592
575a31c332,3.0,40.0,40.0,15.0,furniture_decor,0.4
